-3.0075	0.032702658
-2.98375	0.033499325
-2.96	0.034315139
-2.93625	0.035150561
-2.9125	0.036006061
-2.88875	0.036882123
-2.865	0.03777924
-2.84125	0.038697919
-2.8175	0.039638678
-2.79375	0.040602047
-2.77	0.04158857
-2.74625	0.042598804
-2.7225	0.043633317
-2.69875	0.044692694
-2.675	0.045777533
-2.65125	0.046888446
-2.6275	0.048026058
-2.60375	0.049191012
-2.58	0.050383964
-2.55625	0.051605588
-2.5325	0.052856573
-2.50875	0.054137625
-2.485	0.055449466
-2.46125	0.056792836
-2.4375	0.058168493
-2.41375	0.059577213
-2.39	0.06101979
-2.36625	0.062497039
-2.3425	0.064009793
-2.31875	0.065558904
-2.295	0.067145247
-2.27125	0.068769717
-2.2475	0.070433229
-2.22375	0.072136723
-2.2	0.073881159
-2.17625	0.075667522
-2.1525	0.077496818
-2.12875	0.07937008
-2.105	0.081288365
-2.08125	0.083252754
-2.0575	0.085264355
-2.03375	0.087324305
-2.01	0.089433763
-1.98625	0.091593921
-1.9625	0.093805997
-1.93875	0.096071238
-1.915	0.098390923
-1.89125	0.100766359
-1.8675	0.103198888
-1.84375	0.10568988
-1.82	0.108240742
-1.79625	0.110852911
-1.7725	0.113527862
-1.74875	0.116267104
-1.725	0.119072181
-1.70125	0.121944675
-1.6775	0.124886208
-1.65375	0.127898438
-1.63	0.130983065
-1.60625	0.134141828
-1.5825	0.137376509
-1.55875	0.140688932
-1.535	0.144080966
-1.51125	0.147554524
-1.4875	0.151111565
-1.46375	0.154754096
-1.44	0.15848417
-1.41625	0.16230389
-1.3925	0.166215412
-1.36875	0.17022094
-1.345	0.174322733
-1.32125	0.178523103
-1.2975	0.182824418
-1.27375	0.187229102
-1.25	0.191739637
-1.22625	0.196358563
-1.2025	0.201088483
-1.17875	0.205932058
-1.155	0.210892014
-1.13125	0.215971142
-1.1075	0.221172295
-1.08375	0.226498394
-1.06	0.231952429
-1.03625	0.237537455
-1.0125	0.243256598
-0.98875	0.249113053
-0.965	0.255110085
-0.94125	0.261251029
-0.9175	0.26753929
-0.89375	0.273978343
-0.87	0.280571728
-0.84625	0.287323054
-0.8225	0.29423599
-0.79875	0.301314268
-0.775	0.308561671
-0.75125	0.315982033
-0.7275	0.323579226
-0.70375	0.331357154
-0.68	0.339319738
-0.65625	0.347470901
-0.6325	0.355814552
-0.60875	0.364354563
-0.585	0.37309474
-0.56125	0.382038795
-0.5375	0.391190307
-0.51375	0.400552681
-0.49	0.410129093
-0.46625	0.419922436
-0.4425	0.429935254
-0.41875	0.440169658
-0.395	0.450627247
-0.37125	0.461309008
-0.3475	0.472215207
-0.32375	0.483345272
-0.3	0.494697662
-0.27625	0.506269729
-0.2525	0.518057571
-0.22875	0.530055874
-0.205	0.542257764
-0.18125	0.554654642
-0.1575	0.567236038
-0.13375	0.579989467
-0.11	0.592900306
-0.08625	0.605951694
-0.0625	0.619124462
-0.03875	0.632397107
-0.015	0.645745807
0.00875	0.659144492
0.0325	0.672564978
0.05625	0.685977162
0.08	0.699349268
0.10375	0.712648195
0.1275	0.725839874
0.15125	0.738889708
0.175	0.751763049
0.19875	0.764425689
0.2225	0.776844375
0.24625	0.788987308
0.27	0.800824621
0.29375	0.812328819
0.3175	0.823475158
0.34125	0.834241961
0.365	0.844610862
0.38875	0.854566942
0.4125	0.864098825
0.43625	0.873198654
0.46	0.881862016
0.48375	0.890087788
0.5075	0.897877936
0.53125	0.905237254
0.555	0.912173092
0.57875	0.91869504
0.6025	0.924814616
0.62625	0.930544953
0.65	0.93590048
0.67375	0.940896635
0.6975	0.945549586
0.72125	0.949875982
0.745	0.953892718
0.76875	0.95761675
0.7925	0.961064911
0.81625	0.964253768
0.84	0.967199503
0.86375	0.96991781
0.8875	0.972423822
0.91125	0.974732054
0.935	0.976856358
0.95875	0.978809899
0.9825	0.980605141
1.00625	0.982253843
1.03	0.983767064
1.05375	0.985155177
1.0775	0.98642788
1.10125	0.987594232
1.125	0.988662665
1.14875	0.989641019
1.1725	0.990536568
1.19625	0.991356053
1.22	0.99210571
1.24375	0.9927913
1.2675	0.993418142
1.29125	0.993991137
1.315	0.994514801
1.33875	0.99499329
1.3625	0.995430422
1.38625	0.99582971
1.41	0.996194376
1.43375	0.996527376
1.4575	0.996831424
1.48125	0.997109006
1.505	0.997362399
1.52875	0.99759369
1.5525	0.997804788
1.57625	0.997997441
1.6	0.998173247
1.62375	0.998333673
1.6475	0.998480052
1.67125	0.99861361
1.695	0.998735462
1.71875	0.99884663
1.7425	0.998948044
1.76625	0.99904056
1.79	0.999124952
1.81375	0.999201934
1.8375	0.999272152
1.86125	0.999336201
1.885	0.999394621
1.90875	0.999447906
1.9325	0.999496505
1.95625	0.999540831
1.98	0.999581256
2.00375	0.999618127
2.0275	0.999651752
2.05125	0.999682419
2.075	0.999710387
2.09875	0.999735893
2.1225	0.999759153
2.14625	0.999780368
2.17	0.999799714
2.19375	0.999817356
2.2175	0.999833446
2.24125	0.999848118
2.265	0.999861499
2.28875	0.999873701
2.3125	0.999884828
2.33625	0.999894975
2.36	0.999904228
2.38375	0.999912667
2.4075	0.999920363
2.43125	0.999927381
2.455	0.99993378
2.47875	0.999939616
2.5025	0.999944938
2.52625	0.999949791
2.55	0.999954218
2.57375	0.999958255
2.5975	0.999961936
2.62125	0.999965293
2.645	0.999968355
2.66875	0.999971148
2.6925	0.999973694
2.71625	0.999976017
2.74	0.999978136
2.76375	0.999980069
2.7875	0.999981832
2.81125	0.99998344
2.835	0.999984907
2.85875	0.999986246
2.8825	0.999987469
2.90625	0.999988585
2.93	0.999989604
2.95375	0.999990535
2.9775	0.999991386
3.00125	0.999992164
3.025	0.999992875
3.04875	0.999993527
3.0725	0.999994124
3.09625	0.999994672
3.12	0.999995175
3.14375	0.999995638
3.1675	0.999996064
3.19125	0.999996458
3.215	0.999996823
3.23875	0.999997163
3.2625	0.99999748
3.28625	0.999997778
3.31	0.999998058
3.33375	0.999998324
3.3575	0.999998579
3.38125	0.999998825
3.405	0.999999063
3.42875	0.999999299
3.4525	0.99999953
3.47625	0.999999764
3.5	1
